place_id,city,n_obs,last_year,last_population,best_model,mae_ets,rmse_ets,2025_ets,2026_ets,2027_ets,2028_ets,2029_ets,mae_arima,rmse_arima,2025_arima,2026_arima,2027_arima,2028_arima,2029_arima,2025_forecast,2025_lower,2025_upper,2026_forecast,2026_lower,2026_upper,2027_forecast,2027_lower,2027_upper,2028_forecast,2028_lower,2028_upper,2029_forecast,2029_lower,2029_upper,pct_change_5y
0668084,"San Leandro city, California",19,2024,86568,arima,3061,3686,88344,88352,88358,88363,88367,2634,2951,86697,86722,86727,86728,86728,86697,80683,92711,86722,77465,95978,86727,74978,98475,86728,72910,100545,86728,71109,102347,0.18
4806128,"Baytown city, Texas",19,2024,86395,ets,5067,6169,84647,85444,86237,87026,87811,5424,6259,87156,86650,86986,86763,86911,84647,77344,92124,85444,78136,92559,86237,78836,93640,87026,79734,94372,87811,80327,95030,1.64
5303180,"Auburn city, Washington",14,2024,86372,ets,839,959,88047,89109,90149,91166,92163,4621,4646,87563,86373,87562,86374,87561,88047,84871,91298,89109,85931,92202,90149,86930,93367,91166,87996,94360,92163,88909,95302,6.7
4147000,"Medford city, Oregon",19,2024,86313,ets,2945,3273,87041,87714,88384,89050,89713,4530,4630,86992,87670,88348,89027,89705,87041,84789,89346,87714,85200,90156,88384,85577,91119,89050,86038,91985,89713,86529,92727,3.94
1272145,"Town 'n' Country CDP, Florida",19,2024,86253,ets,5339,7132,88582,88962,89316,89645,89952,6352,7420,84844,85244,85130,85162,85153,88582,79883,97489,88962,80257,97437,89316,80499,98134,89645,80959,98396,89952,81037,98552,4.29
0668378,"San Ramon city, California",14,2024,85932,ets,8690,8706,87059,87999,88934,89864,90790,9135,9160,86915,87898,88880,89863,90845,87059,81498,92753,87999,81370,94201,88934,81459,96169,89864,81700,97788,90790,81774,99088,5.65
1380508,"Warner Robins city, Georgia",14,2024,85856,ets,5222,5591,86958,88282,89599,90909,92213,7725,7883,87308,88760,90211,91663,93114,86958,84378,89600,88282,85109,91244,89599,85976,93055,90909,86911,94755,92213,87802,96289,7.4
0685292,"Whittier city, California",19,2024,85594,ets,1591,1727,85699,85699,85700,85700,85700,1768,1992,86138,85951,86015,85993,86001,85699,77988,93594,85699,77983,93212,85700,77885,93517,85700,78000,93457,85700,77798,93324,0.12
3725580,"Gastonia city, North Carolina",19,2024,85528,ets,4576,4843,86098,87610,89115,90612,92102,5379,5658,86231,86934,87637,88340,89043,86098,81911,90385,87610,82527,92330,89115,82729,95398,90612,82315,98643,92102,81650,102049,7.69
3650617,"New Rochelle city, New York",19,2024,85509,arima,2578,3130,84023,84473,84906,85322,85723,2358,3225,85602,85525,85588,85537,85579,85602,81838,89365,85525,80109,90941,85588,78980,92197,85537,77875,93198,85579,77026,94132,0.08
0641992,"Livermore city, California",19,2024,84849,arima,5540,6053,87680,87808,87925,88032,88129,4487,4863,84481,84559,84543,84546,84545,84481,81765,87197,84559,81054,88065,84543,80338,88747,84546,79753,89339,84545,79227,89863,-0.36
4419180,"Cranston city, Rhode Island",19,2024,84445,ets,1191,1551,83140,83316,83487,83652,83813,1942,2276,84298,84410,84325,84390,84340,83140,78573,87816,83316,78746,87765,83487,78858,88116,83652,79092,88246,83813,79133,88328,-0.75
4943660,"Layton city, Utah",16,2024,84336,ets,2860,3933,86302,87640,88970,90292,91606,6686,6814,85277,86170,87017,87821,88584,86302,84337,88314,87640,85673,89554,88970,86978,90962,90292,88330,92269,91606,89593,93549,8.62
2627440,"Farmington Hills city, Michigan",19,2024,84160,arima,1535,1803,82309,82394,82479,82563,82647,1394,1673,84390,84383,84384,84384,84384,84390,82829,85951,84383,82015,86752,84384,81424,87344,84384,80932,87835,84384,80502,88265,0.27
0632548,"Hawthorne city, California",19,2024,83629,ets,1259,1393,85231,85212,85197,85185,85176,2672,2949,83584,83612,83594,83605,83598,85231,79375,91226,85212,79352,90917,85197,79263,91134,85185,79338,91076,85176,79175,90965,1.85
4474300,"Warwick city, Rhode Island",19,2024,83554,arima,1989,2372,82030,82024,82020,82017,82014,1596,1705,83497,83495,83495,83495,83495,83497,82112,84883,83495,81632,85358,83495,81257,85733,83495,80937,86054,83495,80652,86338,-0.07
1245025,"Miami Beach city, Florida",19,2024,83264,arima,12638,14158,83166,83188,83206,83221,83232,7986,9397,83207,83184,83175,83171,83170,83207,79065,87350,83184,77389,88980,83175,76123,90227,83171,75062,91281,83170,74129,92211,-0.11
1207875,"Boynton Beach city, Florida",19,2024,83095,ets,1873,2290,83895,84842,85766,86670,87552,5002,5326,83919,84704,85453,86168,86849,83895,81206,86649,84842,82150,87462,85766,83041,88493,86670,83984,89375,87552,84796,90211,5.36
0656700,"Perris city, California",14,2024,83040,ets,2903,2956,83959,84856,85732,86587,87422,3151,3210,83970,84879,85768,86637,87487,83959,82829,85116,84856,83209,86411,85732,83731,87650,86587,84236,88788,87422,84786,89913,5.28
0660102,"Redwood City city, California",19,2024,82974,arima,6284,6594,82995,83013,83028,83039,83049,4007,4137,82868,82826,82810,82803,82800,82868,78550,87187,82826,76928,88725,82810,75739,89880,82803,74752,90854,82800,73884,91716,-0.21
0651182,"Newport Beach city, California",19,2024,82956,arima,3269,3311,83638,83443,83287,83162,83062,2560,2618,83052,82976,83036,82989,83026,83052,79798,86307,82976,78267,87685,83036,77294,88779,82989,76326,89651,83026,75589,90464,0.08
4843888,"Longview city, Texas",19,2024,82941,arima,1798,2286,83315,83386,83448,83503,83551,1141,1286,82887,82917,82900,82910,82904,82887,80269,85504,82917,79143,86691,82900,78282,87518,82910,77564,88256,82904,76926,88883,-0.04
2707966,"Brooklyn Park city, Minnesota",19,2024,82887,ets,1213,1425,83649,83954,84234,84492,84731,2711,3033,83034,83033,83033,83033,83033,83649,81168,86189,83954,81471,86370,84234,81720,86749,84492,82015,86988,84731,82188,87183,2.22
2686000,"Westland city, Michigan",19,2024,82745,arima,3260,3455,82235,82205,82180,82158,82139,1521,1891,83325,82858,83234,82931,83175,83325,78385,88265,82858,75293,90423,83234,74114,92354,82931,72226,93636,83175,71276,95074,0.52
1236100,"Kendall CDP, Florida",19,2024,82704,arima,5288,5843,76972,76956,76942,76932,76924,3713,4196,81295,81698,81583,81616,81606,81295,74743,87848,81698,73033,90362,81583,71088,92078,81616,69600,93631,81606,68234,94979,-1.33
0608786,"Buena Park city, California",19,2024,82597,arima,874,979,82841,82847,82851,82855,82858,711,820,82629,82643,82649,82652,82653,82629,79242,86017,82643,77669,87618,82649,76417,88882,82652,75351,89953,82653,74412,90894,0.07
0535710,"Jonesboro city, Arkansas",15,2024,82386,ets,510,527,83166,84136,85090,86027,86947,595,733,83425,84451,85462,86459,87442,83166,82673,83670,84136,83643,84617,85090,84591,85590,86027,85535,86523,86947,86442,87434,5.54
1239425,"Largo city, Florida",19,2024,82343,arima,3996,4506,82723,82971,83203,83421,83624,3247,3944,82474,82389,82444,82408,82431,82474,80092,84855,82389,78875,85904,82444,78158,86730,82408,77427,87390,82431,76865,87998,0.11
2562535,"Somerville city, Massachusetts",19,2024,82144,arima,4134,4320,81775,81896,82001,82094,82174,1461,1736,81891,81984,81950,81963,81958,81891,78755,85027,81984,77883,86086,81950,76969,86930,81963,76269,87656,81958,75621,88295,-0.23
1714351,"Cicero town, Illinois",19,2024,82093,arima,1859,2114,82072,81990,81908,81827,81746,1641,1964,82043,82076,82054,82069,82059,82043,77552,86534,82076,75951,88201,82054,74524,89584,82069,73427,90710,82059,72393,91725,-0.04
2481175,"Waldorf CDP, Maryland",14,2024,81672,ets,5734,6531,83992,85004,86011,87013,88010,7929,9705,81636,81632,81632,81632,81632,83992,78901,89205,85004,79909,89964,86011,80851,91172,87013,81929,92134,88010,82792,93043,7.76
1342425,"Johns Creek city, Georgia",14,2024,81176,arima,4915,4956,80611,80283,80021,79812,79644,3555,3560,81115,81075,81049,81032,81022,81115,79517,82713,81075,78743,83406,81049,78126,83972,81032,77597,84467,81022,77129,84914,-0.19
2241155,"Lake Charles city, Louisiana",19,2024,81166,ets,805,1096,81800,82460,83117,83771,84421,3375,3498,81269,81247,81252,81251,81251,81800,79784,83864,82460,80443,84424,83117,81074,85160,83771,81758,85798,84421,82356,86414,4.01
4857200,"Pharr city, Texas",16,2024,81145,ets,2403,2626,81949,82341,82700,83028,83327,2542,2989,81470,81757,82009,82232,82429,81949,80046,83897,82341,80437,84195,82700,80772,84629,83028,81128,84942,83327,81377,85208,2.69
0846465,"Loveland city, Colorado",16,2024,81103,arima,6455,6925,81779,82521,83237,83926,84591,3914,4163,82031,82949,83860,84762,85656,82031,80384,83677,82949,80594,85305,83860,80943,86776,84762,81358,88166,85656,81809,89502,5.61
4848804,"Missouri City city, Texas",19,2024,80865,arima,2995,3586,76342,76577,76794,76994,77179,2959,3959,81270,81559,81764,81911,82015,81270,75993,86547,81559,73882,89235,81764,72151,91378,81911,70612,93210,82015,69200,94830,1.42
5147672,"Lynchburg city, Virginia",19,2024,80301,arima,2958,3263,80172,80232,80279,80318,80348,2143,2298,80437,80511,80550,80572,80584,80437,78568,82306,80511,77618,83403,80550,76799,84302,80572,76070,85074,80584,75413,85754,0.35
0600884,"Alhambra city, California",19,2024,80289,arima,4022,4431,80208,80193,80178,80163,80149,3579,4077,80289,80289,80289,80289,80289,80289,76339,84238,80289,74704,85874,80289,73448,87130,80289,72390,88188,80289,71458,89120,0.0
4206088,"Bethlehem city, Pennsylvania",19,2024,79959,ets,2042,2465,77883,77972,78050,78119,78179,2455,2955,80137,80101,80108,80107,80107,77883,75230,80599,77972,75318,80556,78050,75362,80739,78119,75470,80787,78179,75461,80801,-2.23
4652980,"Rapid City city, South Dakota",16,2024,79894,ets,3144,3340,80391,81010,81598,82157,82688,3939,4063,79994,80025,80034,80037,80038,80391,78312,82520,81010,78929,83035,81598,79491,83705,82157,80081,84248,82688,80557,84743,3.5
0647766,"Milpitas city, California",17,2024,79748,arima,8986,10041,80336,80900,81443,81965,82467,5176,6351,79802,79808,79808,79808,79808,79802,75516,84089,79808,73676,85939,79808,72265,87351,79808,71078,88538,79808,70035,89582,0.08
2629000,"Flint city, Michigan",19,2024,79727,ets,9609,10772,77784,76117,74459,72809,71168,10138,12136,79741,79736,79737,79737,79737,77784,69943,85811,76117,67474,84301,74459,65036,83524,72809,63101,82640,71168,61001,81122,-10.74
0681344,"Upland city, California",19,2024,79685,arima,2464,2676,79961,80236,80510,80782,81053,1979,2073,79822,79824,79824,79824,79824,79822,78476,81169,79824,77782,81866,79824,77268,82379,79824,76842,82806,79824,76469,83178,0.17
4826232,"Flower Mound town, Texas",18,2024,79435,arima,7750,8240,80560,81314,82063,82809,83551,6143,7263,79427,79427,79427,79427,79427,79427,75256,83599,79427,73624,85230,79427,72363,86491,79427,71295,87558,79427,70352,88501,-0.01
3961000,"Parma city, Ohio",19,2024,79354,arima,1531,1709,78653,78564,78482,78406,78337,743,1066,79384,79388,79388,79388,79388,79384,76076,82692,79388,74522,84254,79388,73335,85442,79388,72343,86434,79388,71475,87302,0.04
1706613,"Bloomington city, Illinois",19,2024,79239,arima,2785,2971,79757,80172,80504,80769,80982,1067,1182,79430,79534,79590,79620,79637,79430,78266,80594,79534,77619,81449,79590,77020,82160,79620,76472,82768,79637,75973,83300,0.5
0680854,"Tustin city, California",19,2024,78864,arima,6316,6384,80078,80143,80198,80245,80285,1722,2016,78580,78617,78612,78613,78612,78580,68846,88314,78617,66569,90664,78612,64454,92770,78613,62640,94585,78612,61010,96215,-0.32
0600562,"Alameda city, California",19,2024,78807,arima,2220,2790,78062,78164,78258,78344,78424,1882,2294,78338,78552,78454,78499,78478,78338,75737,80938,78552,75100,82004,78454,74238,82671,78499,73670,83327,78478,73094,83863,-0.42
2688940,"Wyoming city, Michigan",19,2024,78557,ets,957,1045,77577,77845,78112,78378,78642,1526,1651,78744,78719,78723,78722,78722,77577,74854,80365,77845,75121,80498,78112,75353,80872,78378,75659,81116,78642,75852,81334,0.11
2751730,"Plymouth city, Minnesota",19,2024,78545,arima,3112,3273,78781,78999,79200,79386,79558,2942,3365,78791,79022,79236,79437,79624,78791,76953,80630,79022,76395,81648,79236,75989,82484,79437,75653,83221,79624,75356,83891,1.37
0639892,"Lakewood city, California",19,2024,78488,ets,1944,2420,78804,78714,78636,78568,78509,2352,2459,78488,78488,78488,78488,78488,78804,74368,83347,78714,74274,83036,78636,74139,83133,78568,74138,83031,78509,73962,82895,0.03
2669035,"Rochester Hills city, Michigan",19,2024,78328,arima,2579,2713,77672,78266,78857,79445,80030,2252,2390,78573,78404,78521,78440,78496,78573,76796,80350,78404,75703,81105,78521,75243,81799,78440,74611,82270,78496,74223,82768,0.21
1768003,"Schaumburg village, Illinois",19,2024,78223,ets,2506,2822,76098,76233,76367,76500,76633,2947,3334,78643,78319,78569,78376,78525,76098,71800,80498,76233,71932,80420,76367,72011,80724,76500,72209,80824,76633,72229,80882,-2.03
3050200,"Missoula city, Montana",17,2024,78213,ets,2509,3167,78889,79691,80489,81282,82072,4507,4555,78216,78220,78223,78226,78229,78889,76452,81385,79691,77252,82066,80489,78018,82960,81282,78848,83734,82072,79574,84482,4.93
5566000,"Racine city, Wisconsin",19,2024,78063,arima,1654,1781,77300,77303,77306,77308,77310,807,1007,78061,78058,78056,78054,78051,78061,75671,80450,78058,74679,81437,78056,73918,82194,78054,73275,82832,78051,72709,83394,-0.02
2472450,"Silver Spring CDP, Maryland",19,2024,77793,ets,5523,7407,81683,81873,82052,82220,82377,6222,7871,78012,77991,77993,77993,77993,81683,76366,87126,81873,76553,87052,82052,76664,87441,82220,76911,87567,82377,76929,87633,5.89
1805860,"Bloomington city, Indiana",19,2024,77725,arima,8770,10348,77815,77880,77931,77973,78005,7318,8054,78099,78294,78395,78448,78476,78099,71983,84215,78294,68832,87755,78395,66137,90654,78448,63759,93138,78476,61628,95324,0.97
2426000,"Ellicott City CDP, Maryland",16,2024,77698,ets,1719,1908,76494,76928,77343,77739,78117,5368,5542,77677,77691,77681,77688,77684,76494,72997,80075,76928,73428,80336,77343,73798,80888,77739,74247,81257,78117,74533,81575,0.54
0423620,"Flagstaff city, Arizona",14,2024,77549,ets,90,94,78899,79751,80587,81410,82219,866,992,78400,79247,80090,80928,81763,78899,77622,80207,79751,78473,80995,80587,79293,81882,81410,80135,82695,82219,80910,83481,6.02
0613214,"Chino Hills city, California",19,2024,77412,arima,5935,6805,77416,77420,77422,77424,77426,3939,4744,77365,77392,77376,77385,77380,77365,74667,80063,77392,73662,81122,77376,72803,81950,77385,72122,82649,77380,71497,83264,-0.04
0657456,"Pittsburg city, California",15,2024,77125,ets,1379,2062,78736,79736,80732,81723,82709,4873,5107,77074,77085,77083,77083,77083,78736,76664,80856,79736,77664,81754,80732,78633,82832,81723,79655,83806,82709,80586,84756,7.24
4454640,"Pawtucket city, Rhode Island",19,2024,76996,arima,3615,3926,77036,77795,78517,79204,79858,3140,3708,77090,77046,77066,77057,77061,77090,74773,79407,77046,73592,80500,77066,72833,81300,77057,72140,81974,77061,71556,82566,0.08
0650258,"Napa city, California",19,2024,76913,arima,4990,5055,76975,76657,76388,76161,75968,1702,1832,76706,76847,76751,76817,76772,76706,75242,78169,76847,74476,79219,76751,73895,79607,76817,73452,80182,76772,73023,80520,-0.18
2674900,"Southfield city, Michigan",19,2024,76885,arima,2342,2672,76633,77207,77778,78346,78911,2087,2391,76896,76888,76894,76889,76893,76896,74916,78875,76888,74202,79573,76894,73581,80206,76889,73098,80680,76893,72644,81141,0.01
1938595,"Iowa City city, Iowa",17,2024,76711,arima,3495,3552,77052,77371,77671,77952,78216,2929,3260,76792,76804,76805,76806,76806,76792,75528,78056,76804,74947,78660,76805,74496,79115,76806,74117,79494,76806,73786,79825,0.12
1239550,"Lauderhill city, Florida",17,2024,76623,ets,1607,1806,74567,74926,75283,75639,75992,2407,2725,77172,76944,77039,76999,77016,74567,71494,77714,74926,71851,77921,75283,72168,78399,75639,72570,78730,75992,72842,79031,-0.82
1831000,"Hammond city, Indiana",19,2024,76035,arima,3476,3787,76587,76595,76601,76606,76610,1279,1744,76019,76021,76021,76021,76021,76019,73131,78907,76021,71612,80430,76021,70526,81515,76021,69619,82422,76021,68826,83216,-0.02
1724582,"Evanston city, Illinois",19,2024,75994,arima,2458,3164,76026,76053,76075,76092,76106,1443,1604,75921,75956,75939,75947,75943,75921,72220,79622,75956,70347,81565,75939,69068,82810,75947,67953,83942,75943,66991,84896,-0.07
4269000,"Scranton city, Pennsylvania",19,2024,75915,arima,1740,2144,76783,76809,76830,76847,76861,1471,1483,75928,75930,75931,75931,75931,75928,73907,77948,75930,72900,78961,75931,72119,79743,75931,71465,80397,75931,70894,80968,0.02
0950370,"New Britain city, Connecticut",19,2024,75861,arima,2071,2383,74676,74811,74936,75050,75155,1426,1761,76015,75921,75978,75943,75965,76015,72838,79192,75921,71251,80591,75978,70275,81681,75943,69322,82565,75965,68563,83367,0.14
4561405,"Rock Hill city, South Carolina",16,2024,75787,ets,1649,1794,77010,77551,78075,78583,79076,2202,2287,75788,75787,75788,75787,75788,77010,75090,78976,77551,75629,79421,78075,76129,80022,78583,76666,80515,79076,77109,80975,4.34
0604982,"Bellflower city, California",19,2024,75720,ets,999,1261,76421,76354,76287,76220,76153,1378,1542,75371,75026,74685,74347,74013,76421,70912,82061,76354,70841,81720,76287,70703,81871,76220,70719,81761,76153,70508,81600,0.57
0657792,"Pleasanton city, California",19,2024,75661,arima,7326,8371,75820,75938,76042,76136,76220,5687,6127,76628,75933,76432,76073,76331,76628,73105,80151,75933,70315,81551,76432,69670,83195,76073,68111,84036,76331,67470,85193,0.89
1702154,"Arlington Heights village, Illinois",19,2024,75472,ets,1284,1818,75145,75123,75103,75086,75070,1634,1864,75789,75642,75710,75679,75693,75145,72184,78177,75123,72160,78007,75103,72102,78104,75086,72129,78064,75070,72036,77998,-0.53
0602364,"Apple Valley town, California",19,2024,75039,ets,1674,2018,75433,75744,76054,76362,76668,2377,2559,75014,75020,75019,75019,75019,75433,72012,78934,75744,72321,79076,76054,72587,79521,76362,72947,79802,76668,73163,80050,2.17
7210334,"Caguas zona urbana, Puerto Rico",19,2024,74695,arima,5549,6666,69839,68995,68154,67318,66486,5008,6056,74668,74674,74673,74673,74673,74668,68416,80921,74674,65869,83479,74673,63897,85448,74673,62237,87109,74673,60773,88573,-0.03
2829700,"Gulfport city, Mississippi",19,2024,74632,arima,1793,2139,73714,73925,74124,74312,74488,865,1073,74632,74632,74632,74632,74632,74632,70637,78627,74632,68983,80281,74632,67713,81551,74632,66643,82621,74632,65700,83564,0.0
5502375,"Appleton city, Wisconsin",19,2024,74439,ets,1525,1808,75632,75822,76005,76180,76348,1809,2396,74542,74638,74725,74805,74879,75632,73573,77740,75822,73762,77828,76005,73918,78092,76180,74124,78251,76348,74238,78384,2.56
0659962,"Redlands city, California",19,2024,74287,ets,1331,1530,74320,74347,74368,74385,74399,1888,2043,74291,74292,74292,74292,74292,74320,72605,76076,74347,71823,76728,74368,71282,77347,74385,70716,77808,74399,70256,78288,0.15
1707133,"Bolingbrook village, Illinois",19,2024,73856,arima,1791,2352,74348,74376,74400,74421,74439,1542,1864,73254,73752,73340,73681,73399,73254,69799,76709,73752,68515,78990,73340,67019,79661,73681,66271,81091,73399,65163,81635,-0.62
3615000,"Cheektowaga CDP, New York",19,2024,73359,arima,1065,1326,74348,74328,74312,74298,74286,1037,1259,73579,73573,73573,73573,73573,73579,71258,75901,73573,70459,76686,73573,69827,77318,73573,69288,77858,73573,68809,78337,0.29
2524960,"Framingham city, Massachusetts",18,2024,73356,arima,1969,2029,72890,72976,73051,73116,73173,985,1744,73226,73320,73252,73301,73265,73226,71253,75198,73320,70634,76005,73252,69944,76559,73301,69510,77091,73265,69021,77509,-0.12
2642160,"Kalamazoo city, Michigan",19,2024,73280,arima,3731,4090,72631,72388,72194,72039,71914,2210,2585,73311,73314,73314,73314,73314,73311,71878,74745,73314,71003,75625,73314,70358,76270,73314,69830,76798,73314,69372,77256,0.05
1077580,"Wilmington city, Delaware",19,2024,73173,arima,2200,2465,71961,71981,71998,72011,72021,1245,1665,72993,73148,73015,73129,73031,72993,70049,75937,73148,69087,77208,73015,68011,78018,73129,67389,78870,73031,66595,79466,-0.19
1840788,"Lafayette city, Indiana",15,2024,73124,arima,4062,4514,72244,72343,72426,72495,72553,2037,2798,73293,73432,73546,73640,73717,73293,69854,76732,73432,68484,78381,73546,67394,79699,73640,66443,80838,73717,65578,81857,0.81
0680812,"Turlock city, California",19,2024,72879,arima,2071,2490,72539,72600,72648,72687,72718,1435,1776,72770,72839,72795,72823,72805,72770,70916,74623,72839,70364,75314,72795,69750,75841,72823,69340,76306,72805,68910,76701,-0.1
0121184,"Dothan city, Alabama",17,2024,72735,ets,2449,2688,71858,72259,72658,73054,73449,3354,3601,72833,72876,72896,72905,72909,71858,69721,74047,72259,70120,74342,72658,70491,74824,73054,70920,75204,73449,71258,75562,0.98
2964082,"St. Charles city, Missouri",15,2024,72463,arima,1454,1530,72877,73316,73751,74180,74604,1078,1122,72930,73394,73857,74318,74776,72930,72328,73531,73394,72529,74259,73857,72780,74934,74318,73054,75581,74776,73341,76211,3.19
5522300,"Eau Claire city, Wisconsin",16,2024,72382,ets,1018,1646,71041,71314,71575,71824,72062,1977,2474,72559,72516,72527,72524,72525,71041,69139,72988,71314,69411,73167,71575,69648,73503,71824,69925,73737,72062,70113,73942,-0.44
4832372,"Harlingen city, Texas",15,2024,72239,ets,6012,6023,72625,73052,73478,73901,74322,6323,6331,72244,72241,72243,72242,72243,72625,69186,76145,73052,68605,77284,73478,68263,78432,73901,67904,79593,74322,67629,80490,2.88
3649121,"Mount Vernon city, New York",19,2024,71982,ets,2315,2441,70842,71045,71247,71447,71647,2681,3092,71873,71928,71901,71915,71908,70842,67587,74175,71045,67787,74217,71247,67947,74547,71447,68197,74722,71647,68311,74865,-0.47
3419390,"East Orange city, New Jersey",19,2024,71844,ets,3283,3783,68701,69006,69310,69613,69914,3342,4080,71777,71824,71791,71814,71798,68701,65531,71946,69006,65834,72094,69310,66098,72524,69613,66448,72802,69914,66666,73048,-2.69
3410000,"Camden city, New Jersey",19,2024,71761,ets,3770,4038,71702,71654,71617,71586,71562,3930,4047,71746,71735,71727,71721,71717,71702,69606,73847,71654,68490,74649,71617,67668,75463,71586,66824,76099,71562,66024,76694,-0.28
5584250,"Waukesha city, Wisconsin",19,2024,71462,arima,2053,2317,72082,72111,72135,72155,72171,1360,1455,71722,71717,71717,71717,71717,71722,70609,72834,71717,69922,73512,71717,69438,73996,71717,69040,74394,71717,68694,74740,0.36
4852356,"North Richland Hills city, Texas",16,2024,71428,arima,2327,2849,71793,71992,72171,72331,72475,615,684,71903,71681,71784,71736,71759,71903,70874,72931,71681,69909,73452,71784,69617,73952,71736,69188,74284,71759,68899,74618,0.46
3734200,"Jacksonville city, North Carolina",18,2024,70843,ets,2440,3015,70868,70867,70867,70866,70866,2662,3156,69600,70521,69839,70344,69970,70868,64829,77051,70867,64824,76751,70867,64746,76989,70866,64836,76941,70866,64677,76836,0.03
3456550,"Passaic city, New Jersey",19,2024,70730,arima,4359,4649,70676,70704,70728,70748,70764,1414,1522,70336,70586,70427,70528,70464,70336,67193,73479,70586,66593,74580,70427,65494,75360,70528,64943,76114,70464,64217,76710,-0.38
1276582,"Weston city, Florida",19,2024,70672,ets,1992,2179,70686,70697,70706,70714,70719,2168,2329,70515,70435,70393,70372,70361,70686,66811,74653,70697,65051,76030,70706,63847,77282,70714,62653,78260,70719,61682,79260,0.07
0610046,"Camarillo city, California",14,2024,69868,ets,185,216,70082,70281,70466,70640,70801,784,1078,70087,70294,70490,70675,70850,70082,68955,71234,70281,68640,71830,70466,68473,72377,70640,68297,72833,70801,68175,73283,1.34
2756896,"St. Cloud city, Minnesota",19,2024,69609,ets,808,816,69434,69609,69771,69921,70060,1428,1922,69724,69824,69911,69986,70052,69434,66676,72258,69609,66850,72296,69771,66976,72567,69921,67168,72695,70060,67234,72787,0.65
2360545,"Portland city, Maine",14,2024,69572,arima,2957,3283,69782,70016,70249,70481,70711,2718,2758,69573,69573,69573,69573,69573,69573,68307,70839,69573,67773,71372,69573,67368,71778,69573,67025,72121,69573,66724,72422,0.0
3665508,"Schenectady city, New York",14,2024,69489,arima,4157,4162,69851,70142,70376,70563,70714,3549,3593,69372,69488,69373,69486,69374,69372,68061,70682,69488,67629,71346,69373,67099,71647,69486,66858,72115,69374,66437,72311,-0.17
4737640,"Jackson city, Tennessee",14,2024,69300,arima,1514,1657,69583,69879,70174,70468,70760,1297,1305,69565,69826,70083,70337,70586,69565,68472,70658,69826,68270,71383,70083,68164,72003,70337,68106,72567,70586,68076,73096,1.86
0603666,"Baldwin Park city, California",19,2024,69244,ets,4301,5096,68033,67658,67358,67118,66926,5091,5752,69112,69217,69133,69200,69147,68033,63792,72374,67658,61315,73646,67358,58613,75920,67118,55523,78233,66926,52515,80363,-3.35
2964550,"St. Joseph city, Missouri",19,2024,69221,arima,5303,5744,68674,67607,66662,65824,65082,3701,4390,69008,69067,69051,69055,69054,69008,66191,71825,69067,64890,73245,69051,63902,74200,69055,63080,75031,69054,62357,75752,-0.24
3912000,"Canton city, Ohio",19,2024,69209,ets,1072,1561,69030,68739,68450,68162,67876,1624,2097,69209,69209,69209,69209,69209,69030,65340,72808,68739,65047,72334,68450,64710,72191,68162,64478,71874,67876,64094,71524,-1.93
7232522,"Guaynabo zona urbana, Puerto Rico",19,2024,68908,arima,4971,5078,66517,66047,65602,65181,64781,3105,4151,68904,68902,68901,68901,68901,68904,61866,75942,68902,58869,78935,68901,56551,81251,68901,54594,83207,68901,52870,84931,-0.01
0660018,"Redondo Beach city, California",19,2024,68087,arima,995,1177,68449,68463,68474,68483,68490,883,1020,68087,68087,68087,68087,68087,68087,64021,72153,68087,62336,73838,68087,61044,75130,68087,59954,76219,68087,58994,77179,0.0
1982425,"Waterloo city, Iowa",19,2024,67471,arima,2206,2402,68060,68532,68909,69210,69452,985,1074,67363,67256,67149,67043,66937,67363,65392,69334,67256,64473,70039,67149,63746,70552,67043,63119,70967,66937,62557,71318,-0.79
5114440,"Centreville CDP, Virginia",14,2024,67421,ets,3245,4141,70023,69686,69350,69016,68684,7997,8381,67708,67836,67893,67918,67929,70023,61781,78462,69686,61438,77716,69350,60997,77706,69016,60787,77307,68684,60238,76833,1.87
1301052,"Albany city, Georgia",19,2024,67418,arima,5005,5304,66806,66369,65934,65502,65071,4382,4589,67812,67480,67760,67524,67723,67812,64800,70824,67480,63013,71946,67760,62347,73172,67524,61205,73843,67723,60689,74756,0.45
5560500,"Oshkosh city, Wisconsin",14,2024,67241,arima,506,517,66674,66677,66680,66682,66683,491,493,67274,67288,67294,67297,67298,67274,66633,67915,67288,66367,68209,67294,66155,68434,67297,65973,68621,67298,65812,68785,0.08
0618100,"Davis city, California",14,2024,67129,arima,5517,5688,67038,67061,67079,67094,67105,4889,4919,67149,67166,67180,67191,67200,67149,65596,68703,67166,64957,69376,67180,64460,69899,67191,64037,70345,67200,63660,70740,0.11
3474630,"Union City city, New Jersey",19,2024,66918,arima,4042,4438,66926,66933,66939,66943,66946,2656,3337,67050,67054,67054,67054,67054,67050,63964,70136,67054,62572,71536,67054,61514,72594,67054,60629,73479,67054,59851,74257,0.2
1718823,"Decatur city, Illinois",19,2024,66528,arima,3749,3897,66564,65803,65052,64312,63582,2542,2997,66461,66515,66471,66506,66478,66461,63525,69396,66515,62014,71016,66471,61046,71897,66506,60137,72876,66478,59399,73558,-0.08
0686832,"Yorba Linda city, California",18,2024,66487,arima,1886,2174,67645,67658,67668,67677,67683,1189,2099,66413,66465,66429,66454,66436,66413,61608,71218,66465,60163,72767,66429,58636,74222,66454,57586,75321,66436,56502,76370,-0.08
